name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
i640-241-r0-d0.25-a0.25;i640;1;1;640;51120;50;46;0;640;50654;50;46;0;1.097;8507.000000;8753.000000;2.810465;640;640;640;638.030;41663.067;9.648;9.648;37.200;431.652;353726;8661.000000;8661.000000;0.000000;263047;235587;389;47455;8063;532914;174859;109388137;1.998;0.049;2768.890;3144.439;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.25-a0.50;i640;1;1;640;51120;50;48;0;640;40685;50;48;0;0.729;6342.000000;6551.000000;3.190353;640;640;640;638.059;24022.577;6.633;6.633;42.208;234.840;195639;6472.000000;6472.000000;0.000000;247004;1025444;1206;26057;6760;347860;106283;84967638;1.441;0.088;1882.319;1907.354;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.50-a0.10;i640;1;1;640;61344;50;45;0;640;61344;50;45;0;0.701;9381.000000;9634.000000;2.626116;640;640;640;636.825;48693.439;9.394;9.394;36.450;547.924;95391;9503.000000;9503.000000;0.000000;47733;2268;326;24639;1097;342715;48285;37968320;2.492;0.037;1271.829;1398.978;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.50-a0.25;i640;1;1;640;61344;50;46;0;640;60590;50;46;0;1.377;8398.000000;8719.000000;3.681615;640;640;640;639.203;59909.308;12.262;12.262;34.580;616.738;406332;8398.000000;8603.000000;2.382890;367670;180280;1342;43789;1865;698631;191158;103534292;2.459;0.019;3519.749;3600.558;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.50-a0.50;i640;1;1;640;61344;50;48;0;640;46284;50;48;0;0.936;6224.000000;6497.000000;4.201939;640;640;640;639.908;45305.195;10.688;10.688;38.152;349.613;469719;6224.000000;6437.000000;3.308995;591259;1308657;3466;32684;2997;509459;222145;96457270;1.740;0.117;2549.278;3600.644;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.75-a0.10;i640;1;1;640;71568;50;45;0;640;71568;50;45;0;0.810;9307.000000;9569.000000;2.738008;640;640;640;637.606;65941.631;10.662;10.662;35.183;756.228;125826;9452.000000;9452.000000;0.000000;63910;2838;725;39892;2110;621903;60291;42969801;2.870;0.041;1996.676;2178.585;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.75-a0.25;i640;1;1;640;71568;50;46;0;640;70482;50;46;0;1.595;8317.000000;8659.000000;3.949648;640;640;640;639.808;70014.281;12.644;12.644;34.198;752.503;341382;8317.000000;8493.000000;2.072295;231608;98285;820;48076;1908;902740;154938;107647877;2.701;0.077;3461.377;3600.085;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d0.75-a0.50;i640;1;1;640;71568;50;48;0;640;51701;50;48;0;1.144;6150.000000;6419.000000;4.190684;640;640;640;639.808;50843.911;10.675;10.675;38.156;409.278;468129;6150.000000;6349.000000;3.134352;553905;1035776;6057;31178;1864;497575;185130;89875860;2.060;0.039;3324.469;3600.671;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d1.00-a0.10;i640;1;1;640;81792;50;45;0;640;81792;50;45;0;0.930;9272.000000;9493.000000;2.328031;640;640;640;635.817;56557.992;7.917;7.917;37.931;737.361;43648;9361.000000;9361.000000;0.000000;23418;672;332;14278;424;371793;22373;32923381;3.403;0.012;1217.682;1239.792;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
i640-241-r0-d1.00-a0.25;i640;1;1;640;81792;50;46;0;640;80362;50;46;0;1.828;8255.000000;8520.000000;3.110329;640;640;640;638.394;72746.973;10.434;10.434;36.416;884.358;131535;8387.000000;8387.000000;0.000000;97125;27654;293;19958;1347;544639;70674;62721403;3.288;0.010;2015.617;2210.848;0;1;1;0.050000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
