name;n;m;lb;ub;bbnodes;valid;time
i640302-r0-d1.00-a0.50;640;1920;38491.000000;38491.000000;0;1;4.685
i640302-r1-d0.25-a0.10;640;1200;63473.000000;63473.000000;0;1;0.870
i640302-r1-d0.25-a0.25;640;1200;63151.000000;63151.000000;0;1;1.026
i640302-r1-d0.25-a0.50;640;1200;62328.000000;62328.000000;0;1;1.240
i640302-r1-d0.50-a0.10;640;1440;52849.000000;52849.000000;2;1;11.172
i640302-r1-d0.50-a0.25;640;1440;52663.000000;52663.000000;7;1;11.223
i640302-r1-d0.50-a0.50;640;1440;51513.000000;51513.000000;0;1;8.687
i640302-r1-d0.75-a0.10;640;1680;47487.000000;47487.000000;0;1;3.613
i640302-r1-d0.75-a0.25;640;1680;47054.000000;47054.000000;5;1;8.607
i640302-r1-d0.75-a0.50;640;1680;45022.000000;45022.000000;0;1;3.023
i640302-r1-d1.00-a0.10;640;1920;42247.000000;42247.000000;0;1;3.278
i640302-r1-d1.00-a0.25;640;1920;41236.000000;41236.000000;0;1;1.950
i640302-r1-d1.00-a0.50;640;1920;38768.000000;38768.000000;0;1;5.136
i640303-r0-d0.25-a0.10;640;1200;63991.000000;63991.000000;0;1;1.022
i640303-r0-d0.25-a0.25;640;1200;63862.000000;63862.000000;0;1;1.094
i640303-r0-d0.25-a0.50;640;1200;63274.000000;63274.000000;0;1;1.262
i640303-r0-d0.50-a0.10;640;1440;53347.000000;53347.000000;0;1;13.038
i640303-r0-d0.50-a0.25;640;1440;53201.000000;53201.000000;0;1;8.027
i640303-r0-d0.50-a0.50;640;1440;52385.000000;52385.000000;0;1;4.105
i640303-r0-d0.75-a0.10;640;1680;45403.000000;45403.000000;0;1;0.708
i640303-r0-d0.75-a0.25;640;1680;45069.000000;45069.000000;0;1;0.832
i640303-r0-d0.75-a0.50;640;1680;43762.000000;43762.000000;0;1;0.905
i640303-r0-d1.00-a0.10;640;1920;41094.000000;41094.000000;0;1;11.748
i640303-r0-d1.00-a0.25;640;1920;40401.000000;40401.000000;0;1;7.270
i640303-r0-d1.00-a0.50;640;1920;38402.000000;38402.000000;0;1;4.392
i640303-r1-d0.25-a0.10;640;1200;66544.000000;66544.000000;0;1;0.676
i640303-r1-d0.25-a0.25;640;1200;66562.000000;66562.000000;0;1;0.538
i640303-r1-d0.25-a0.50;640;1200;66176.000000;66176.000000;0;1;0.760
i640303-r1-d0.50-a0.10;640;1440;55124.000000;55124.000000;0;1;0.532
i640303-r1-d0.50-a0.25;640;1440;55030.000000;55030.000000;0;1;0.692
i640303-r1-d0.50-a0.50;640;1440;54303.000000;54303.000000;0;1;1.226
i640303-r1-d0.75-a0.10;640;1680;46469.000000;46469.000000;0;1;5.703
i640303-r1-d0.75-a0.25;640;1680;46213.000000;46213.000000;0;1;5.349
i640303-r1-d0.75-a0.50;640;1680;44862.000000;44862.000000;0;1;3.122
i640303-r1-d1.00-a0.10;640;1920;41197.000000;41197.000000;0;1;6.508
i640303-r1-d1.00-a0.25;640;1920;40565.000000;40565.000000;0;1;6.740
i640303-r1-d1.00-a0.50;640;1920;38626.000000;38626.000000;0;1;10.015
i640304-r0-d0.25-a0.10;640;1200;52668.000000;52668.000000;0;1;0.531
i640304-r0-d0.25-a0.25;640;1200;52175.000000;52175.000000;0;1;0.569
i640304-r0-d0.25-a0.50;640;1200;50845.000000;50845.000000;0;1;0.306
i640304-r0-d0.50-a0.10;640;1440;48343.000000;48343.000000;0;1;1.076
i640304-r0-d0.50-a0.25;640;1440;47878.000000;47878.000000;2;1;1.940
i640304-r0-d0.50-a0.50;640;1440;46175.000000;46175.000000;3;1;1.624
i640304-r0-d0.75-a0.10;640;1680;44028.000000;44028.000000;0;1;3.786
i640304-r0-d0.75-a0.25;640;1680;43556.000000;43556.000000;2;1;6.340
i640304-r0-d0.75-a0.50;640;1680;41633.000000;41633.000000;0;1;4.467
i640304-r0-d1.00-a0.10;640;1920;41740.000000;41740.000000;3;1;23.967
i640304-r0-d1.00-a0.25;640;1920;40968.000000;40968.000000;2;1;15.923
i640304-r0-d1.00-a0.50;640;1920;38615.000000;38615.000000;5;1;4.798
i640304-r1-d0.25-a0.10;640;1200;54382.000000;54382.000000;0;1;1.439
i640304-r1-d0.25-a0.25;640;1200;53986.000000;53986.000000;0;1;1.516
i640304-r1-d0.25-a0.50;640;1200;52815.000000;52815.000000;0;1;0.602
i640304-r1-d0.50-a0.10;640;1440;49305.000000;49305.000000;0;1;0.627
i640304-r1-d0.50-a0.25;640;1440;48807.000000;48807.000000;0;1;0.543
i640304-r1-d0.50-a0.50;640;1440;47120.000000;47120.000000;26;1;0.640
i640304-r1-d0.75-a0.10;640;1680;44491.000000;44491.000000;0;1;1.804
i640304-r1-d0.75-a0.25;640;1680;43951.000000;43951.000000;0;1;2.190
i640304-r1-d0.75-a0.50;640;1680;42077.000000;42077.000000;0;1;2.247
i640304-r1-d1.00-a0.10;640;1920;41858.000000;41858.000000;0;1;4.466
i640304-r1-d1.00-a0.25;640;1920;41157.000000;41157.000000;0;1;4.567
i640304-r1-d1.00-a0.50;640;1920;38924.000000;38924.000000;4;1;13.277
i640305-r0-d0.25-a0.10;640;1200;63619.000000;63619.000000;0;1;0.653
i640305-r0-d0.25-a0.25;640;1200;63344.000000;63344.000000;0;1;0.803
i640305-r0-d0.25-a0.50;640;1200;62641.000000;62641.000000;0;1;1.424
i640305-r0-d0.50-a0.10;640;1440;51054.000000;51054.000000;0;1;5.377
i640305-r0-d0.50-a0.25;640;1440;50504.000000;50504.000000;0;1;5.197
i640305-r0-d0.50-a0.50;640;1440;49132.000000;49132.000000;0;1;1.516
i640305-r0-d0.75-a0.10;640;1680;45333.000000;45333.000000;0;1;2.798
i640305-r0-d0.75-a0.25;640;1680;44787.000000;44787.000000;0;1;1.923
i640305-r0-d0.75-a0.50;640;1680;43244.000000;43244.000000;0;1;1.593
i640305-r0-d1.00-a0.10;640;1920;42709.000000;42709.000000;0;1;60.677
i640305-r0-d1.00-a0.25;640;1920;42121.000000;42121.000000;5;1;19.437
i640305-r0-d1.00-a0.50;640;1920;40061.000000;40061.000000;0;1;7.092
i640305-r1-d0.25-a0.10;640;1200;65233.000000;65233.000000;0;1;1.543
i640305-r1-d0.25-a0.25;640;1200;64987.000000;64987.000000;0;1;1.215
i640305-r1-d0.25-a0.50;640;1200;64335.000000;64335.000000;0;1;1.537
i640305-r1-d0.50-a0.10;640;1440;52379.000000;52379.000000;2;1;6.114
i640305-r1-d0.50-a0.25;640;1440;51851.000000;51851.000000;0;1;3.704
i640305-r1-d0.50-a0.50;640;1440;50509.000000;50509.000000;1;1;3.109
i640305-r1-d0.75-a0.10;640;1680;46106.000000;46106.000000;0;1;2.913
i640305-r1-d0.75-a0.25;640;1680;45659.000000;45659.000000;1;1;3.641
i640305-r1-d0.75-a0.50;640;1680;44186.000000;44186.000000;0;1;4.427
i640305-r1-d1.00-a0.10;640;1920;42809.000000;42809.000000;3;1;7.875
i640305-r1-d1.00-a0.25;640;1920;42274.000000;42274.000000;3;1;8.000
i640305-r1-d1.00-a0.50;640;1920;40360.000000;40360.000000;0;1;6.611
i640311-r0-d0.25-a0.10;640;5168;34324.334306;34617.000000;214;1;3600.060
i640311-r0-d0.25-a0.25;640;5168;32688.156245;32838.000000;345;1;3600.034
i640311-r0-d0.25-a0.50;640;5168;27343.000000;27343.000000;11;1;58.399
i640311-r0-d0.50-a0.10;640;6202;33631.000906;34284.000000;175;1;3600.529
i640311-r0-d0.50-a0.25;640;6202;31993.000000;31993.000000;399;1;2401.735
i640311-r0-d0.50-a0.50;640;6202;26446.000000;26446.000000;27;1;76.693
i640311-r0-d0.75-a0.10;640;7236;33041.948241;34129.000000;93;1;3600.049
i640311-r0-d0.75-a0.25;640;7236;31132.867534;31218.000000;218;1;3600.627
i640311-r0-d0.75-a0.50;640;7236;25529.000000;25529.000000;128;1;269.095
i640311-r0-d1.00-a0.10;640;8270;32628.000862;33967.000000;31;1;3600.058
i640311-r0-d1.00-a0.25;640;8270;30595.466783;30878.000000;196;1;3600.422
i640311-r0-d1.00-a0.50;640;8270;24909.000000;24909.000000;883;1;3188.076
i640311-r1-d0.25-a0.10;640;5168;34511.597713;34951.000000;171;1;3600.029
i640311-r1-d0.25-a0.25;640;5168;32907.463621;32956.000000;652;1;3600.042
i640311-r1-d0.25-a0.50;640;5168;27378.000000;27378.000000;0;1;8.849
i640311-r1-d0.50-a0.10;640;6202;33725.507432;34083.000000;314;1;3600.046
i640311-r1-d0.50-a0.25;640;6202;32067.499018;32144.000000;242;1;3600.161
i640311-r1-d0.50-a0.50;640;6202;26571.000000;26571.000000;13;1;52.646
i640311-r1-d0.75-a0.10;640;7236;33109.977049;33617.000000;115;1;3600.032
i640311-r1-d0.75-a0.25;640;7236;31267.994747;31363.000000;376;1;3600.200
i640311-r1-d0.75-a0.50;640;7236;25677.000000;25677.000000;51;1;162.471
i640311-r1-d1.00-a0.10;640;8270;32666.682237;33605.000000;82;1;3600.051
i640311-r1-d1.00-a0.25;640;8270;30720.499072;30870.000000;274;1;3600.399
i640311-r1-d1.00-a0.50;640;8270;25060.000000;25060.000000;421;1;1227.012
i640312-r0-d0.25-a0.10;640;5168;33785.066509;34177.000000;161;1;3600.412
i640312-r0-d0.25-a0.25;640;5168;32551.000000;32551.000000;252;1;2147.564
i640312-r0-d0.25-a0.50;640;5168;27575.000000;27575.000000;46;1;292.538
i640312-r0-d0.50-a0.10;640;6202;33102.727589;33834.000000;148;1;3600.508
i640312-r0-d0.50-a0.25;640;6202;31635.025845;31776.000000;230;1;3600.226
i640312-r0-d0.50-a0.50;640;6202;26334.000000;26334.000000;40;1;150.488
i640312-r0-d0.75-a0.10;640;7236;32560.503966;33226.000000;205;1;3600.371
i640312-r0-d0.75-a0.25;640;7236;31009.500262;31233.000000;148;1;3600.367
i640312-r0-d0.75-a0.50;640;7236;25511.000000;25511.000000;60;1;319.619
i640312-r0-d1.00-a0.10;640;8270;32056.180313;33196.000000;30;1;3600.047
i640312-r0-d1.00-a0.25;640;8270;30432.457641;30478.000000;276;1;3600.219
i640312-r0-d1.00-a0.50;640;8270;24706.000000;24706.000000;101;1;583.343
i640312-r1-d0.25-a0.10;640;5168;33864.047381;34371.000000;280;1;3600.041
i640312-r1-d0.25-a0.25;640;5168;32585.000000;32585.000000;227;1;1679.041
i640312-r1-d0.25-a0.50;640;5168;27626.000000;27626.000000;14;1;67.534
i640312-r1-d0.50-a0.10;640;6202;33222.236225;33939.000000;235;1;3600.413
i640312-r1-d0.50-a0.25;640;6202;31824.451878;31917.000000;349;1;3600.110
i640312-r1-d0.50-a0.50;640;6202;26503.000000;26503.000000;28;1;162.706
i640312-r1-d0.75-a0.10;640;7236;32619.287424;33905.000000;104;1;3600.272
i640312-r1-d0.75-a0.25;640;7236;31110.345139;31481.000000;155;1;3600.570
i640312-r1-d0.75-a0.50;640;7236;25641.000000;25641.000000;129;1;439.570
i640312-r1-d1.00-a0.10;640;8270;32104.310573;32716.000000;62;1;3600.034
i640312-r1-d1.00-a0.25;640;8270;30517.526314;30634.000000;185;1;3600.347
i640312-r1-d1.00-a0.50;640;8270;24816.000000;24816.000000;26;1;234.050
i640313-r0-d0.25-a0.10;640;5168;33509.020798;33714.000000;317;1;3600.176
i640313-r0-d0.25-a0.25;640;5168;32169.000000;32169.000000;311;1;1837.674
i640313-r0-d0.25-a0.50;640;5168;26927.000000;26927.000000;0;1;7.859
i640313-r0-d0.50-a0.10;640;6202;32731.240599;33380.000000;222;1;3600.170
i640313-r0-d0.50-a0.25;640;6202;31362.236195;31444.000000;294;1;3600.060
i640313-r0-d0.50-a0.50;640;6202;25797.000000;25797.000000;95;1;323.610
i640313-r0-d0.75-a0.10;640;7236;32174.270617;32920.000000;112;1;3600.060
i640313-r0-d0.75-a0.25;640;7236;30638.000000;30638.000000;347;1;2171.803
i640313-r0-d0.75-a0.50;640;7236;24756.000000;24756.000000;20;1;131.023
i640313-r0-d1.00-a0.10;640;8270;31724.182304;32113.000000;69;1;3600.064
i640313-r0-d1.00-a0.25;640;8270;29875.000000;29875.000000;145;1;1268.959
i640313-r0-d1.00-a0.50;640;8270;24122.000000;24122.000000;65;1;309.703
i640313-r1-d0.25-a0.10;640;5168;33697.065732;33878.000000;326;1;3600.276
i640313-r1-d0.25-a0.25;640;5168;32282.000000;32282.000000;77;1;226.878
i640313-r1-d0.25-a0.50;640;5168;27185.000000;27185.000000;35;1;199.851
i640313-r1-d0.50-a0.10;640;6202;32852.672019;33129.000000;257;1;3600.028
i640313-r1-d0.50-a0.25;640;6202;31462.000000;31462.000000;148;1;703.840
i640313-r1-d0.50-a0.50;640;6202;25856.000000;25856.000000;13;1;48.419
i640313-r1-d0.75-a0.10;640;7236;32293.957127;32553.000000;187;1;3600.051
i640313-r1-d0.75-a0.25;640;7236;30712.000000;30712.000000;118;1;433.659
i640313-r1-d0.75-a0.50;640;7236;24868.000000;24868.000000;0;1;19.920
i640313-r1-d1.00-a0.10;640;8270;31768.296997;31996.000000;78;1;3600.055
i640313-r1-d1.00-a0.25;640;8270;29968.000000;29968.000000;187;1;1021.244
i640313-r1-d1.00-a0.50;640;8270;24287.000000;24287.000000;86;1;254.647
i640314-r0-d0.25-a0.10;640;5168;33722.559055;34408.000000;217;1;3600.169
i640314-r0-d0.25-a0.25;640;5168;32289.055732;32503.000000;315;1;3600.287
i640314-r0-d0.25-a0.50;640;5168;27090.000000;27090.000000;0;1;7.356
i640314-r0-d0.50-a0.10;640;6202;33136.252769;33658.000000;227;1;3600.056
i640314-r0-d0.50-a0.25;640;6202;31672.433078;31754.000000;370;1;3600.195
i640314-r0-d0.50-a0.50;640;6202;26248.000000;26248.000000;17;1;101.831
i640314-r0-d0.75-a0.10;640;7236;32604.039623;33667.000000;94;1;3600.400
i640314-r0-d0.75-a0.25;640;7236;30969.639976;31267.000000;199;1;3600.109
i640314-r0-d0.75-a0.50;640;7236;25388.000000;25388.000000;64;1;393.804
i640314-r0-d1.00-a0.10;640;8270;32121.276047;33157.000000;74;1;3600.067
i640314-r0-d1.00-a0.25;640;8270;30252.346645;30362.000000;232;1;3600.389
i640314-r0-d1.00-a0.50;640;8270;24537.000000;24537.000000;198;1;517.558
i640314-r1-d0.25-a0.10;640;5168;33865.884002;34243.000000;338;1;3600.096
i640314-r1-d0.25-a0.25;640;5168;32472.151374;32540.000000;684;1;3600.041
i640314-r1-d0.25-a0.50;640;5168;27238.000000;27238.000000;0;1;4.410
i640314-r1-d0.50-a0.10;640;6202;33263.524856;33723.000000;274;1;3601.184
i640314-r1-d0.50-a0.25;640;6202;31794.535876;31988.000000;390;1;3600.262
i640314-r1-d0.50-a0.50;640;6202;26388.000000;26388.000000;10;1;40.049
i640314-r1-d0.75-a0.10;640;7236;32717.063608;33344.000000;209;1;3600.254
i640314-r1-d0.75-a0.25;640;7236;31122.550886;31340.000000;349;1;3600.097
i640314-r1-d0.75-a0.50;640;7236;25507.000000;25507.000000;123;1;483.680
i640314-r1-d1.00-a0.10;640;8270;32179.437822;32692.000000;106;1;3600.037
i640314-r1-d1.00-a0.25;640;8270;30358.765576;30497.000000;345;1;3600.236
i640314-r1-d1.00-a0.50;640;8270;24608.000000;24608.000000;217;1;671.483
i640315-r0-d0.25-a0.10;640;5168;33449.612525;33770.000000;222;1;3600.502
i640315-r0-d0.25-a0.25;640;5168;32031.000000;32031.000000;318;1;1763.381
i640315-r0-d0.25-a0.50;640;5168;27079.000000;27079.000000;3;1;36.952
i640315-r0-d0.50-a0.10;640;6202;32763.749976;33138.000000;189;1;3600.059
i640315-r0-d0.50-a0.25;640;6202;31385.000000;31385.000000;434;1;2299.615
i640315-r0-d0.50-a0.50;640;6202;26182.000000;26182.000000;71;1;377.120
i640315-r0-d0.75-a0.10;640;7236;32198.450565;32730.000000;184;1;3600.059
i640315-r0-d0.75-a0.25;640;7236;30555.034567;30791.000000;174;1;3600.042
i640315-r0-d0.75-a0.50;640;7236;25271.000000;25271.000000;22;1;178.271
i640315-r0-d1.00-a0.10;640;8270;31846.705997;32616.000000;79;1;3600.044
i640315-r0-d1.00-a0.25;640;8270;30134.552507;30605.000000;208;1;3600.143
i640315-r0-d1.00-a0.50;640;8270;24637.000000;24637.000000;39;1;355.837
i640315-r1-d0.25-a0.10;640;5168;33654.926679;33753.000000;347;1;3600.077
i640315-r1-d0.25-a0.25;640;5168;32229.000000;32229.000000;690;1;3444.957
i640315-r1-d0.25-a0.50;640;5168;27357.000000;27357.000000;7;1;26.087
i640315-r1-d0.50-a0.10;640;6202;32848.453631;33217.000000;350;1;3600.044
i640315-r1-d0.50-a0.25;640;6202;31441.000000;31441.000000;252;1;1743.022
i640315-r1-d0.50-a0.50;640;6202;26289.000000;26289.000000;146;1;393.036
i640315-r1-d0.75-a0.10;640;7236;32274.615714;32668.000000;160;1;3600.058
i640315-r1-d0.75-a0.25;640;7236;30635.373546;30837.000000;324;1;3600.292
i640315-r1-d0.75-a0.50;640;7236;25359.000000;25359.000000;20;1;111.484
i640315-r1-d1.00-a0.10;640;8270;31870.199501;32283.000000;130;1;3600.129
i640315-r1-d1.00-a0.25;640;8270;30242.297507;30656.000000;267;1;3600.064
i640315-r1-d1.00-a0.50;640;8270;24745.000000;24745.000000;7;1;53.172
i640321-r0-d0.25-a0.10;640;255600;27343.462821;28101.000000;0;1;3601.292
i640321-r0-d0.25-a0.25;640;255600;23694.687971;24508.000000;0;1;3601.702
i640321-r0-d0.25-a0.50;640;255600;16865.475252;17453.000000;0;1;3601.590
i640321-r0-d0.50-a0.10;640;306720;27222.651422;27801.000000;0;1;3601.471
i640321-r0-d0.50-a0.25;640;306720;23552.678123;24271.000000;0;1;3601.701
i640321-r0-d0.50-a0.50;640;306720;16705.893019;17471.000000;0;1;3602.367
i640321-r0-d0.75-a0.10;640;357840;27144.831726;27779.000000;0;1;3602.415
i640321-r0-d0.75-a0.25;640;357840;23456.518801;24340.000000;0;1;3602.163
i640321-r0-d0.75-a0.50;640;357840;16594.366488;17180.000000;0;1;3602.309
i640321-r0-d1.00-a0.10;640;408960;27072.100175;27707.000000;0;1;3601.893
i640321-r0-d1.00-a0.25;640;408960;23386.962145;24194.000000;0;1;3604.923
i640321-r0-d1.00-a0.50;640;408960;16514.064942;17222.000000;0;1;3603.033
i640321-r1-d0.25-a0.10;640;255600;27371.359899;28146.000000;0;1;3611.042
i640321-r1-d0.25-a0.25;640;255600;23722.611026;24469.000000;0;1;3601.626
i640321-r1-d0.25-a0.50;640;255600;16894.351525;17406.000000;0;1;3624.347
i640321-r1-d0.50-a0.10;640;306720;27250.464332;28178.000000;0;1;3612.748
i640321-r1-d0.50-a0.25;640;306720;23576.837856;24034.000000;0;1;3601.646
i640321-r1-d0.50-a0.50;640;306720;16727.105183;17440.000000;0;1;3602.047
i640321-r1-d0.75-a0.10;640;357840;27176.508424;28018.000000;0;1;3601.743
i640321-r1-d0.75-a0.25;640;357840;23491.401916;24593.000000;0;1;3653.862
i640321-r1-d0.75-a0.50;640;357840;16616.538267;17154.000000;0;1;3604.153
i640321-r1-d1.00-a0.10;640;408960;27109.082584;27770.000000;0;1;3654.288
i640321-r1-d1.00-a0.25;640;408960;23416.354790;24228.000000;0;1;3608.705
i640321-r1-d1.00-a0.50;640;408960;16547.210200;17140.000000;0;1;3612.046
i640322-r0-d0.25-a0.10;640;255600;27058.258605;27561.000000;0;1;3601.464
i640322-r0-d0.25-a0.25;640;255600;23627.582238;24557.000000;0;1;3601.761
i640322-r0-d0.25-a0.50;640;255600;16824.847980;17758.000000;0;1;3601.497
i640322-r0-d0.50-a0.10;640;306720;26964.224716;27262.000000;0;1;3602.904
i640322-r0-d0.50-a0.25;640;306720;23503.835132;24417.000000;0;1;3601.624
i640322-r0-d0.50-a0.50;640;306720;16668.333799;17550.000000;0;1;3602.146
i640322-r0-d0.75-a0.10;640;357840;26895.487444;27508.000000;0;1;3602.325
i640322-r0-d0.75-a0.25;640;357840;23397.637516;24260.000000;0;1;3602.389
i640322-r0-d0.75-a0.50;640;357840;16542.283689;17233.000000;0;1;3602.434
i640322-r0-d1.00-a0.10;640;408960;26823.276902;27333.000000;0;1;3619.172
i640322-r0-d1.00-a0.25;640;408960;23312.840272;24182.000000;0;1;3619.103
i640322-r0-d1.00-a0.50;640;408960;16453.459809;17247.000000;0;1;3625.860
i640322-r1-d0.25-a0.10;640;255600;27212.856184;27639.000000;0;1;3602.870
i640322-r1-d0.25-a0.25;640;255600;23750.723255;24602.000000;0;1;3601.319
i640322-r1-d0.25-a0.50;640;255600;16901.466638;17720.000000;0;1;3601.645
i640322-r1-d0.50-a0.10;640;306720;26989.540921;27210.000000;0;1;3602.949
i640322-r1-d0.50-a0.25;640;306720;23519.821495;24378.000000;0;1;3603.778
i640322-r1-d0.50-a0.50;640;306720;16695.571067;17352.000000;0;1;3609.693
i640322-r1-d0.75-a0.10;640;357840;27086.001141;27666.000000;0;1;3658.096
i640322-r1-d0.75-a0.25;640;357840;23569.536611;24381.000000;0;1;3642.388
i640322-r1-d0.75-a0.50;640;357840;16659.484315;17244.000000;0;1;3602.237
i640322-r1-d1.00-a0.10;640;408960;26844.575302;27506.000000;0;1;3613.094
i640322-r1-d1.00-a0.25;640;408960;23345.398426;24161.000000;0;1;3603.071
i640322-r1-d1.00-a0.50;640;408960;16479.401873;17217.000000;0;1;3602.371
i640323-r0-d0.25-a0.10;640;255600;26725.209555;27396.000000;0;1;3630.105
i640323-r0-d0.25-a0.25;640;255600;23172.345844;24138.000000;0;1;3605.479
i640323-r0-d0.25-a0.50;640;255600;16515.166987;17154.000000;0;1;3601.754
i640323-r0-d0.50-a0.10;640;306720;26626.689046;27363.000000;0;1;3602.274
i640323-r0-d0.50-a0.25;640;306720;23038.471101;23689.000000;0;1;3602.562
i640323-r0-d0.50-a0.50;640;306720;16353.726105;16874.000000;0;1;3625.384
i640323-r0-d0.75-a0.10;640;357840;26537.815871;27266.000000;0;1;3603.089
i640323-r0-d0.75-a0.25;640;357840;22941.730815;23630.000000;0;1;3602.453
i640323-r0-d0.75-a0.50;640;357840;16261.443117;16791.000000;0;1;3602.118
i640323-r0-d1.00-a0.10;640;408960;26476.613657;27101.000000;0;1;3601.902
i640323-r0-d1.00-a0.25;640;408960;22864.887862;23672.000000;0;1;3602.567
i640323-r0-d1.00-a0.50;640;408960;16176.771735;16764.000000;0;1;3619.309
i640323-r1-d0.25-a0.10;640;255600;26762.153481;27561.000000;0;1;3601.346
i640323-r1-d0.25-a0.25;640;255600;23211.536239;23898.000000;0;1;3601.800
i640323-r1-d0.25-a0.50;640;255600;16550.788217;17136.000000;0;1;3608.051
i640323-r1-d0.50-a0.10;640;306720;26659.039947;27276.000000;0;1;3634.487
i640323-r1-d0.50-a0.25;640;306720;23065.146360;23709.000000;0;1;3601.503
i640323-r1-d0.50-a0.50;640;306720;16381.549983;16844.000000;0;1;3605.820
i640323-r1-d0.75-a0.10;640;357840;26571.698616;27211.000000;0;1;3621.204
i640323-r1-d0.75-a0.25;640;357840;22964.112088;23521.000000;0;1;3617.387
i640323-r1-d0.75-a0.50;640;357840;16280.860153;16742.000000;0;1;3601.869
i640323-r1-d1.00-a0.10;640;408960;26499.414658;27173.000000;0;1;3601.899
i640323-r1-d1.00-a0.25;640;408960;22892.472707;23569.000000;0;1;3614.219
i640323-r1-d1.00-a0.50;640;408960;16197.468166;16716.000000;0;1;3602.902
i640324-r0-d0.25-a0.10;640;255600;27313.923135;28040.000000;0;1;3601.254
i640324-r0-d0.25-a0.25;640;255600;23664.079154;24511.000000;0;1;3602.054
i640324-r0-d0.25-a0.50;640;255600;16810.400324;17389.000000;1;1;3608.867
i640324-r0-d0.50-a0.10;640;306720;27207.585182;28015.000000;0;1;3602.626
i640324-r0-d0.50-a0.25;640;306720;23534.854630;24403.000000;0;1;3602.277
i640324-r0-d0.50-a0.50;640;306720;16669.705345;17140.000000;0;1;3603.176
i640324-r0-d0.75-a0.10;640;357840;27131.715232;27758.000000;0;1;3602.910
i640324-r0-d0.75-a0.25;640;357840;23424.770585;24210.000000;0;1;3606.045
i640324-r0-d0.75-a0.50;640;357840;16557.064647;17288.000000;0;1;3602.746
i640324-r0-d1.00-a0.10;640;408960;27066.280796;27761.000000;0;1;3603.181
i640324-r0-d1.00-a0.25;640;408960;23360.909875;24231.000000;0;1;3602.785
i640324-r0-d1.00-a0.50;640;408960;16487.810650;17325.000000;0;1;3625.641
i640324-r1-d0.25-a0.10;640;255600;27338.266865;28069.000000;0;1;3601.378
i640324-r1-d0.25-a0.25;640;255600;23699.493996;24256.000000;0;1;3601.126
i640324-r1-d0.25-a0.50;640;255600;16845.649006;17402.000000;0;1;3619.405
i640324-r1-d0.50-a0.10;640;306720;27240.830642;27826.000000;0;1;3601.376
i640324-r1-d0.50-a0.25;640;306720;23565.859114;24462.000000;0;1;3602.253
i640324-r1-d0.50-a0.50;640;306720;16690.732017;17257.000000;0;1;3624.169
i640324-r1-d0.75-a0.10;640;357840;27163.397879;27927.000000;0;1;3602.505
i640324-r1-d0.75-a0.25;640;357840;23453.899011;24253.000000;0;1;3616.357
i640324-r1-d0.75-a0.50;640;357840;16582.227824;17076.000000;0;1;3612.686
i640324-r1-d1.00-a0.10;640;408960;27092.147488;27903.000000;0;1;3648.305
i640324-r1-d1.00-a0.25;640;408960;23387.900828;24302.000000;0;1;3650.394
i640324-r1-d1.00-a0.50;640;408960;16512.663667;17113.000000;0;1;3606.060
i640325-r0-d0.25-a0.10;640;255600;27053.074050;27829.000000;0;1;3601.448
i640325-r0-d0.25-a0.25;640;255600;23552.858723;24091.000000;0;1;3601.495
i640325-r0-d0.25-a0.50;640;255600;16899.784065;17404.000000;0;1;3607.731
i640325-r0-d0.50-a0.10;640;306720;26942.988277;27485.000000;0;1;3609.485
i640325-r0-d0.50-a0.25;640;306720;23424.134881;24117.000000;0;1;3631.214
i640325-r0-d0.50-a0.50;640;306720;16746.634975;17379.000000;0;1;3601.964
i640325-r0-d0.75-a0.10;640;357840;26853.051211;27355.000000;0;1;3602.830
i640325-r0-d0.75-a0.25;640;357840;23302.981615;23933.000000;0;1;3609.305
i640325-r0-d0.75-a0.50;640;357840;16617.204039;17058.000000;0;1;3602.034
i640325-r0-d1.00-a0.10;640;408960;26788.221649;27370.000000;0;1;3613.306
i640325-r0-d1.00-a0.25;640;408960;23230.252460;24018.000000;0;1;3624.135
i640325-r0-d1.00-a0.50;640;408960;16544.304277;17169.000000;0;1;3602.036
i640325-r1-d0.25-a0.10;640;255600;27079.222453;27749.000000;0;1;3601.293
i640325-r1-d0.25-a0.25;640;255600;23580.346826;24218.000000;0;1;3602.045
i640325-r1-d0.25-a0.50;640;255600;16934.924979;17495.000000;2;1;3601.148
i640325-r1-d0.50-a0.10;640;306720;26961.490274;27549.000000;0;1;3602.129
i640325-r1-d0.50-a0.25;640;306720;23442.862895;24034.000000;0;1;3651.277
i640325-r1-d0.50-a0.50;640;306720;16761.067803;17367.000000;0;1;3601.646
i640325-r1-d0.75-a0.10;640;357840;26948.156074;27497.000000;0;1;3604.153
i640325-r1-d0.75-a0.25;640;357840;23367.940931;23750.000000;0;1;3602.536
i640325-r1-d0.75-a0.50;640;357840;16636.405767;16949.000000;0;1;3634.657
i640325-r1-d1.00-a0.10;640;408960;26816.088548;27302.000000;0;1;3602.087
i640325-r1-d1.00-a0.25;640;408960;23253.874011;24016.000000;0;1;3601.909
i640325-r1-d1.00-a0.50;640;408960;16561.839224;17164.000000;0;1;3613.342
i640331-r0-d0.25-a0.10;640;1600;45751.000000;45751.000000;0;1;1.917
i640331-r0-d0.25-a0.25;640;1600;44875.000000;44875.000000;0;1;2.735
i640331-r0-d0.25-a0.50;640;1600;42540.000000;42540.000000;0;1;1.101
