name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
a4000RandGraph.1.2;random;0;0;4000;64174;4000;668;0;3708;62513;376;376;0;0.048;2396.917345;2396.951942;0.001443;376;338;1;436.000;789.000;68.000;68.000;154.000;0.225;24;2396.919869;2396.919869;0.000000;1025;399;481;1052;84;1696;30665;8961;1.200;0.012;1.651;1.659;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.1.5;random;0;0;4000;64238;4000;1377;0;2897;37741;274;274;0;0.199;2735.178895;2735.178895;0.000000;274;33;0;0.000;0.000;0.000;0.000;0.000;0.092;0;2735.178895;2735.178895;0.000000;584;949;1216;837;19;3540;21882;4328;1.571;0.051;1.965;2.004;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.2;random;0;0;4000;63760;4000;2039;0;2099;18448;138;138;0;0.266;3072.261471;3072.261471;0.000000;138;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3072.261471;3072.261471;0.000000;939;442;2056;95;1;3571;18901;0;0.181;0.080;0.331;0.595;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.3;random;0;0;4000;64050;4000;2691;0;1381;7646;72;72;0;0.251;3406.618730;3406.618730;0.000000;72;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3406.618730;3406.618730;0.000000;814;455;2741;51;1;2638;12755;0;0.156;0.224;0.312;0.698;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.1.2;random;0;0;6000;95798;6000;968;0;5597;94264;565;565;0;0.076;3544.314823;3544.481313;0.004697;565;514;1;1210.000;2951.000;332.000;332.000;91.000;0.528;82;3544.386043;3544.386043;0.000000;3305;1669;1120;1614;69;1433;45948;14926;1.427;0.014;2.849;2.864;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.1.5;random;0;0;6000;96154;6000;1958;0;4478;60385;436;436;0;0.404;4059.186651;4059.252144;0.001613;436;87;1;678.000;1144.000;76.000;76.000;251.000;0.186;12;4059.186651;4059.186651;0.000000;1338;988;1679;1360;32;5039;33547;14553;2.357;0.129;3.264;3.354;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.2;random;0;0;6000;96138;6000;2992;0;3231;28613;223;223;0;0.648;4551.766674;4551.803922;0.000818;223;1;1;341.000;457.000;13.000;13.000;159.000;0.098;3;4551.766674;4551.766674;0.000000;1746;843;3024;189;4;6036;28219;3683;0.304;0.239;1.401;1.638;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.3;random;0;0;6000;95830;6000;3981;0;2126;11891;107;107;0;0.674;5049.263465;5049.263465;0.000000;107;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;5049.263465;5049.263465;0.000000;893;609;3998;163;2;4425;19908;0;0.220;0.247;0.764;1.240;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.1.2;random;0;0;8000;128746;8000;1342;0;7386;126223;728;728;0;0.109;4719.913006;4720.123234;0.004454;728;657;1;1764.000;4312.000;450.000;450.000;101.000;0.724;94;4719.965271;4719.965271;0.000000;6522;3305;1736;2347;91;2062;60810;33350;2.042;0.051;4.117;4.150;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.1.5;random;0;0;8000;127624;8000;2645;0;5935;80269;580;580;0;0.744;5394.245735;5394.868199;0.011538;580;106;1;3226.000;10157.000;507.000;507.000;52.000;0.294;49;5394.568019;5394.568019;0.000000;6191;6977;2784;3020;58;7080;43902;40387;4.455;0.401;7.146;7.253;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.2;random;0;0;8000;127748;8000;3966;0;4334;39269;300;300;0;1.322;6055.126421;6055.126421;0.000000;300;1;0;0.000;0.000;0.000;0.000;0.000;0.165;0;6055.126421;6055.126421;0.000000;1463;1882;3787;1483;12;7967;36935;13316;2.119;1.589;6.119;6.643;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.3;random;0;0;8000;128354;8000;5299;0;2859;16130;158;158;0;1.232;6710.615114;6710.615114;0.000000;158;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;6710.615114;6710.615114;0.000000;1564;691;5407;256;2;5921;26047;0;0.289;1.404;1.354;3.061;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C01-A;crr;1;0;500;1250;5;4;0;500;1250;4;4;0;0.000;18.000000;18.000000;0.000000;4;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;8;0;0;0;0;0;2487;0;0.002;0.000;0.028;0.030;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C01-B;crr;1;0;500;1250;5;5;0;500;1250;5;5;0;0.000;85.000000;85.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;85.000000;85.000000;0.000000;28;309;0;4;9;0;2566;6;0.007;0.000;0.032;0.039;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C02-A;crr;1;0;500;1250;10;8;0;500;1248;8;8;0;0.000;50.000000;50.000000;0.000000;8;6;0;0.000;0.000;0.000;0.000;0.000;0.000;0;50.000000;50.000000;0.000000;21;29;0;0;0;2;4440;0;0.005;0.000;0.005;0.010;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C02-B;crr;1;0;500;1250;10;10;0;500;1248;10;10;0;0.000;141.000000;141.000000;0.000000;10;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;141.000000;141.000000;0.000000;37;672;0;3;16;2;4579;0;0.018;0.000;0.024;0.042;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C03-A;crr;1;0;500;1250;83;51;0;496;1242;47;47;0;0.000;414.000000;414.000000;0.000000;47;39;0;0.000;0.000;0.000;0.000;0.000;0.001;0;414.000000;414.000000;0.000000;317;417;10;42;55;0;4539;0;0.013;0.000;0.006;0.019;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C03-B;crr;1;0;500;1250;83;83;0;496;1242;79;79;0;0.000;737.000000;737.000000;0.000000;79;6;0;0.000;0.000;0.000;0.000;0.000;0.001;0;737.000000;737.000000;0.000000;424;727;74;147;119;2;3133;56;0.036;0.001;0.010;0.044;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C04-A;crr;1;0;500;1250;125;69;0;495;1240;64;64;0;0.000;618.000000;618.000000;0.000000;64;55;0;0.000;0.000;0.000;0.000;0.000;0.003;0;618.000000;618.000000;0.000000;435;417;33;137;53;0;4123;0;0.017;0.000;0.006;0.025;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
